run_id,final_state,target_character,pe,gpt_model,branch_factor,exp_name,evaluator,total_iterations,n_self_alignment,feedback_type,feedback_input_type,total_timesteps,reward_feature,fewshot,problem,seed,n_aux_best,n_aux_worst,Evaluation/llm_iteration,Evaluation/acc_imp_perc,Evaluation/exist_imp_perc,Evaluation/reach_imp_perc,Evaluation/path_length,Evaluation/fn_imp_perc,Evaluation/fp_imp_perc,Evaluation/tn_imp_perc,Evaluation/tp_imp_perc,Evaluation/solvability,Evaluation/playability
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w0_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,0,5,0.0,0.7333333492279053,0.2166666835546493,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w0_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,0,6,0.0333333350718021,0.6666666865348816,0.2333333492279052,26.0,2.9000000953674316,0.0,0.0333333350718021,0.0666666701436042,0.0333333350718021,0.0333333350718021
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,1,0.0,0.9333333969116212,0.2333333492279052,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,2,0.0,0.7666667103767395,0.3333333432674408,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,3,0.1222222372889518,0.5666667222976685,0.4000000357627868,26.44444465637207,2.633333444595337,0.0,0.3333333432674408,0.0333333350718021,0.1666666716337204,0.3000000119209289
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,4,0.0333333350718021,0.7000000476837158,0.3000000119209289,26.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0333333350718021
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,5,0.055555559694767,1.0,0.9666666984558104,27.0,2.8000001907348633,0.0333333350718021,0.1000000089406967,0.0666666701436042,0.0666666701436042,0.1333333402872085
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,6,0.1000000163912773,0.6333333849906921,0.4000000357627868,26.75,2.700000047683716,0.0,0.2666666805744171,0.0333333350718021,0.1333333402872085,0.2666666805744171
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,0,1,1,0.0,0.6500000357627869,0.0833333358168602,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,0,1,2,0.3666666746139526,0.4000000357627868,0.4000000357627868,26.000001907348633,1.8666667938232424,0.0333333350718021,0.7666667103767395,0.3333333432674408,0.8000000715255737,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,0,1,3,0.5111111998558044,0.8666667342185974,0.8666667342185974,26.000001907348633,1.3000000715255735,0.1666666716337204,0.4666666984558105,1.0666667222976685,0.6333333849906921,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,0,1,4,0.0,0.016666667535901,0.016666667535901,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,0,1,5,0.0,0.0,0.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,0,1,6,0.0,0.1666666716337204,0.1666666716337204,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,1,0.0444444492459297,0.2333333492279052,0.2166666835546493,26.370370864868164,2.866666793823242,0.0,0.1000000089406967,0.0333333350718021,0.1000000089406967,0.9000000357627869
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,2,0.0,0.5166667103767395,0.0833333358168602,26.0,3.000000238418579,0.0,0.0,0.0,0.0,0.1666666716337204
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,3,0.0,0.5166667103767395,0.0833333358168602,26.0,3.000000238418579,0.0,0.0,0.0,0.0,0.1666666716337204
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,4,0.0,0.7333333492279053,0.1000000089406967,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,0,1,5,0.0,0.7333333492279053,0.1000000089406967,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,1,0.1888888925313949,0.8333333730697632,0.7333333492279053,26.66666603088379,2.433333396911621,0.0,0.4000000357627868,0.1666666716337204,0.2000000178813934,0.6000000238418579
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,2,0.0333333350718021,0.8333333730697632,0.3666666746139526,31.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0666666701436042
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,3,0.0333333350718021,0.8333333730697632,0.3666666746139526,31.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0666666701436042
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,4,0.0,0.7000000476837158,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,5,0.0,0.7000000476837158,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,6,0.0,0.7000000476837158,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,1,0.055555559694767,0.8500000238418579,0.3000000119209289,26.285715103149418,2.8333334922790527,0.0,0.0666666701436042,0.1000000089406967,0.0666666701436042,0.2333333492279052
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,2,0.0222222246229648,0.5,0.2000000178813934,27.5,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.1333333402872085
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,3,0.2444444596767425,0.6000000238418579,0.3000000119209289,26.000001907348633,2.266666889190674,0.0,0.3666666746139526,0.3666666746139526,0.3666666746139526,0.4666666984558105
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,4,0.2333333790302276,0.0,0.0,26.000001907348633,2.3000001907348633,0.0,0.7000000476837158,0.0,0.7000000476837158,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,5,0.2333333790302276,0.0,0.0,26.000001907348633,2.3000001907348633,0.0,0.7000000476837158,0.0,0.7000000476837158,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,0,1,6,0.477777749300003,0.3500000238418579,0.3500000238418579,26.000001907348633,1.5666667222976685,0.0,0.9666666984558104,0.4666666984558105,0.9666666984558104,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,1,0.0111111123114824,0.5333333611488342,0.5,26.06896591186523,2.633333444595337,0.3333333432674408,0.0,0.0333333350718021,0.1666666716337204,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,2,0.0222222246229648,0.6000000238418579,0.6000000238418579,26.0,2.7333335876464844,0.2000000178813934,0.0,0.0666666701436042,0.1000000089406967,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,3,0.2000000327825546,0.8000000715255737,0.8000000715255737,26.296297073364254,0.8666667342185974,1.533333420753479,0.0,0.6000000238418579,0.7333333492279053,0.9000000357627869
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,4,0.1888889074325561,0.8000000715255737,0.8000000715255737,26.13793182373047,0.7666667103767395,1.6666667461395264,0.0,0.5666667222976685,0.8333333730697632,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,5,0.2111111432313919,0.8333333730697632,0.8333333730697632,26.13793182373047,0.7666667103767395,1.6000001430511477,0.0,0.6333333849906921,0.8000000715255737,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,6,0.2000000327825546,0.8333333730697632,0.8333333730697632,26.13793182373047,0.8000000715255737,1.6000001430511477,0.0,0.6000000238418579,0.8000000715255737,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,1,0.0,0.7333333492279053,0.1333333402872085,30.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0333333350718021
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,2,0.0,0.8500000238418579,0.1500000059604644,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,3,0.0,0.7500000596046448,0.1166666746139526,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,4,0.0,0.6833333969116211,0.0833333358168602,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,5,0.0,0.9166666865348816,0.2333333492279052,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,1,1,6,0.0,0.2833333611488342,0.016666667535901,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,1,0.0111111123114824,0.6333333849906921,0.6000000238418579,26.06896591186523,2.700000047683716,0.2666666805744171,0.0,0.0333333350718021,0.1333333402872085,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,2,0.0111111123114824,0.1666666716337204,0.0666666701436042,26.545455932617188,2.766666889190674,0.2000000178813934,0.0,0.0333333350718021,0.1000000089406967,0.7333333492279053
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,3,0.0,0.1333333402872085,0.1333333402872085,26.0,2.7333335876464844,0.2666666805744171,0.0,0.0,0.1333333402872085,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,4,0.0,0.1333333402872085,0.1333333402872085,26.0,2.7333335876464844,0.2666666805744171,0.0,0.0,0.1333333402872085,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,5,0.0111111123114824,0.2333333492279052,0.2000000178813934,26.428571701049805,2.766666889190674,0.2000000178813934,0.0,0.0333333350718021,0.1000000089406967,0.9333333969116212
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,6,0.0,0.3000000119209289,0.0666666701436042,26.0,2.933333396911621,0.0666666701436042,0.0,0.0,0.0333333350718021,0.2666666805744171
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,1,0.0222222246229648,0.7500000596046448,0.2000000178813934,26.5,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.1333333402872085
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,2,0.0,0.8666667342185974,0.1833333373069763,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,3,0.0,0.2833333611488342,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,4,0.0,0.7166666984558105,0.1000000089406967,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,5,0.0,0.5333333611488342,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,1,1,6,0.0,1.0,0.4833333492279053,26.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0333333350718021
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,1,0.0,1.0,0.2000000178813934,26.666667938232425,3.000000238418579,0.0,0.0,0.0,0.0,0.1000000089406967
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,2,0.0,0.8000000715255737,0.1666666716337204,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,3,0.5888888835906982,0.9666666984558104,0.8333333730697632,27.30000114440918,1.2333333492279053,0.0,1.2666667699813845,0.5,0.6000000238418579,0.6666666865348816
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,4,0.0,0.7666667103767395,0.1666666716337204,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,5,0.0333333350718021,0.7000000476837158,0.1666666716337204,27.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0666666701436042
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,6,0.0,1.0,0.4666666984558105,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,1,0.0,0.8666667342185974,0.1500000059604644,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,2,0.0,0.1666666716337204,0.016666667535901,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,3,0.0,0.9000000357627869,0.1833333373069763,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,4,0.0,0.9000000357627869,0.1833333373069763,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,5,0.4777777791023254,0.7833333611488342,0.6666666865348816,26.761905670166016,1.5666667222976685,0.0,0.6000000238418579,0.8333333730697632,0.6000000238418579,0.7000000476837158
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,6,0.0111111123114824,0.8333333730697632,0.2833333611488342,27.0,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0333333350718021,0.2000000178813934
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,1,0.0,0.4666666984558105,0.016666667535901,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,2,0.0111111123114824,0.8666667342185974,0.3500000238418579,28.85714340209961,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0,0.2333333492279052
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,3,0.0,0.1333333402872085,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,4,0.0,0.1333333402872085,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,5,0.0111111123114824,0.8666667342185974,0.3500000238418579,28.85714340209961,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0,0.2333333492279052
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,6,0.0,0.1666666716337204,0.0,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,1,0.1666666716337204,1.0,1.0,26.000001907348633,2.500000238418579,0.0,0.3333333432674408,0.1666666716337204,0.1666666716337204,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,2,0.6444445848464966,1.0,1.0,26.066667556762695,0.9000000357627869,0.1666666716337204,1.2333333492279053,0.7000000476837158,0.7000000476837158,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,3,0.5666667222976685,1.0,1.0,26.90909194946289,1.100000023841858,0.2000000178813934,1.0666667222976685,0.6333333849906921,0.6333333849906921,0.7333333492279053
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,4,0.5666667222976685,1.0,1.0,26.90909194946289,1.100000023841858,0.2000000178813934,1.0666667222976685,0.6333333849906921,0.6333333849906921,0.7333333492279053
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,5,0.0222222246229648,1.0,0.6666666865348816,26.0,2.9000000953674316,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,1,1,6,0.0222222246229648,1.0,0.6666666865348816,26.0,2.9000000953674316,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.0333333350718021
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,1,0.6222222447395325,1.0,1.0,26.000001907348633,1.100000023841858,0.0333333350718021,1.2333333492279053,0.6333333849906921,0.6333333849906921,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,2,0.0,0.7666667103767395,0.1666666716337204,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,3,0.0,0.7666667103767395,0.1666666716337204,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,4,0.2888888716697693,0.7333333492279053,0.7333333492279053,26.000001907348633,2.1000001430511475,0.0333333350718021,0.7000000476837158,0.1666666716337204,0.3666666746139526,1.0
